a,z,ticker,symbol,tf,datetime,time,open,high,low,close,tick_volume,spread,real_volume,dateweek,week_volume
638,-1589,FVA,FVAU23,H1,2023-06-05 09:00:00,1685955600,108.3984375,108.4296875,108.3828125,108.4140625,4062553,0,18633,2023-06-04/2023-06-10,4339294
639,-1588,FVA,FVAU23,H1,2023-06-05 10:00:00,1685959200,108.421875,108.421875,108.3359375,108.359375,3671933,0,18328,2023-06-04/2023-06-10,4339294
640,-1587,FVA,FVAU23,H1,2023-06-05 11:00:00,1685962800,108.3515625,108.3828125,108.265625,108.3125,6562560,0,45413,2023-06-04/2023-06-10,4339294
641,-1586,FVA,FVAU23,H1,2023-06-05 12:00:00,1685966400,108.3203125,108.390625,108.3125,108.34375,11796935,0,92997,2023-06-04/2023-06-10,4339294
642,-1585,FVA,FVAU23,H1,2023-06-05 13:00:00,1685970000,108.34375,108.3828125,108.265625,108.3515625,12343810,0,89532,2023-06-04/2023-06-10,4339294
643,-1584,FVA,FVAU23,H1,2023-06-05 14:00:00,1685973600,108.359375,108.859375,108.359375,108.65625,26953185,0,234338,2023-06-04/2023-06-10,4339294
644,-1583,FVA,FVAU23,H1,2023-06-05 15:00:00,1685977200,108.6484375,108.6875,108.59375,108.65625,12812560,0,59953,2023-06-04/2023-06-10,4339294
645,-1582,FVA,FVAU23,H1,2023-06-05 16:00:00,1685980800,108.6640625,108.7109375,108.578125,108.578125,8671935,0,44740,2023-06-04/2023-06-10,4339294
646,-1581,FVA,FVAU23,H1,2023-06-05 17:00:00,1685984400,108.578125,108.625,108.5546875,108.6015625,7968810,0,39090,2023-06-04/2023-06-10,4339294
647,-1580,FVA,FVAU23,H1,2023-06-05 18:00:00,1685988000,108.609375,108.703125,108.5859375,108.671875,9296935,0,51512,2023-06-04/2023-06-10,4339294
648,-1579,FVA,FVAU23,H1,2023-06-05 19:00:00,1685991600,108.671875,108.734375,108.6484375,108.65625,9375060,0,89645,2023-06-04/2023-06-10,4339294
649,-1578,FVA,FVAU23,H1,2023-06-05 20:00:00,1685995200,108.65625,108.734375,108.6484375,108.7265625,7343808,0,45770,2023-06-04/2023-06-10,4339294
