a,z,ticker,symbol,tf,datetime,time,open,high,low,close,tick_volume,spread,real_volume,mean_volume
42,-95,FVA,FVAM22,D1,2022-03-08,1646697600,118.390625,118.4140625,117.8046875,117.9296875,296687,0,1115235,730239.0
43,-94,FVA,FVAM22,D1,2022-03-09,1646784000,117.9296875,118.09375,117.46875,117.5,235465,0,924901,1024877.0
44,-93,FVA,FVAM22,D1,2022-03-10,1646870400,117.5,117.6953125,117.1171875,117.2890625,243559,0,966181,1002106.0
45,-92,FVA,FVAM22,D1,2022-03-11,1646956800,117.28125,117.4453125,117.0078125,117.1171875,165743,0,721066,870716.0
46,-91,FVA,FVAM22,D1,2022-03-13,1647129600,117.140625,117.1640625,116.8359375,116.8671875,5818,78125,22412,569886.0
47,-90,FVA,FVAM22,D1,2022-03-14,1647216000,116.8671875,116.90625,116.3671875,116.4140625,181870,0,822514,521997.0
48,-89,FVA,FVAM22,D1,2022-03-15,1647302400,116.4140625,116.765625,116.21875,116.359375,205551,0,906639,583855.0
49,-88,FVA,FVAM22,D1,2022-03-16,1647388800,116.3515625,116.4453125,115.6796875,115.9765625,282318,0,1254277,994477.0
50,-87,FVA,FVAM22,D1,2022-03-17,1647475200,115.96875,116.296875,115.9375,116.1796875,211381,0,971970,1044295.0
51,-86,FVA,FVAM22,D1,2022-03-18,1647561600,116.1796875,116.3125,115.9765625,116.1328125,163275,0,732281,986176.0
52,-85,FVA,FVAM22,D1,2022-03-20,1647734400,116.0390625,116.0859375,115.9921875,116.0234375,2461,78125,5299,569850.0
53,-84,FVA,FVAM22,D1,2022-03-21,1647820800,116.0234375,116.0703125,115.109375,115.2265625,194104,0,1109967,615849.0
54,-83,FVA,FVAM22,D1,2022-03-22,1647907200,115.21875,115.21875,114.796875,114.8046875,193058,0,1027531,714266.0
55,-82,FVA,FVAM22,D1,2022-03-23,1647993600,114.8125,115.2734375,114.6875,115.1796875,187952,0,999834,1045777.0
56,-81,FVA,FVAM22,D1,2022-03-24,1648080000,115.1796875,115.21875,114.7421875,114.84375,167401,0,831947,953104.0
57,-80,FVA,FVAM22,D1,2022-03-25,1648166400,114.84375,114.9609375,113.9375,114.1328125,237762,0,1127224,986335.0
58,-79,FVA,FVAM22,D1,2022-03-27,1648339200,114.09375,114.109375,113.921875,114.09375,5273,0,17079,658750.0
59,-78,FVA,FVAM22,D1,2022-03-28,1648425600,114.09375,114.2890625,113.4921875,114.15625,278272,0,1323923,822742.0
60,-77,FVA,FVAM22,D1,2022-03-29,1648512000,114.1484375,114.4140625,113.5859375,114.296875,262169,0,1159305,833436.0
61,-76,FVA,FVAM22,D1,2022-03-30,1648598400,114.3046875,114.671875,114.1953125,114.65625,231370,0,1093788,1192339.0
62,-75,FVA,FVAM22,D1,2022-03-31,1648684800,114.65625,114.8671875,114.28125,114.4609375,237303,0,1198754,1150616.0
63,-74,FVA,FVAM22,D1,2022-04-01,1648771200,114.4609375,114.4609375,113.84375,113.9453125,246252,0,1135716,1142753.0
64,-73,FVA,FVAM22,D1,2022-04-03,1648944000,113.90625,113.921875,113.78125,113.7890625,5151,0,17459,783976.0
65,-72,FVA,FVAM22,D1,2022-04-04,1649030400,113.796875,114.1796875,113.7578125,114.1171875,174350,0,808184,653786.0
66,-71,FVA,FVAM22,D1,2022-04-05,1649116800,114.125,114.171875,113.2734375,113.28125,189969,0,912586,579410.0
67,-70,FVA,FVAM22,D1,2022-04-06,1649203200,113.2734375,113.6328125,112.8984375,113.5234375,277352,0,1207740,976170.0
68,-69,FVA,FVAM22,D1,2022-04-07,1649289600,113.5234375,113.796875,113.3828125,113.484375,243541,0,1099342,1073223.0
69,-68,FVA,FVAM22,D1,2022-04-08,1649376000,113.4765625,113.5859375,113.0390625,113.203125,194033,0,799122,1035401.0
70,-67,FVA,FVAM22,D1,2022-04-10,1649548800,113.125,113.1484375,113.0390625,113.1015625,4101,0,12698,637054.0
71,-66,FVA,FVAM22,D1,2022-04-11,1649635200,113.1015625,113.1640625,112.8203125,113.0234375,192115,0,816228,542683.0
72,-65,FVA,FVAM22,D1,2022-04-12,1649721600,113.0234375,113.890625,112.8515625,113.671875,291759,0,1343236,724054.0
73,-64,FVA,FVAM22,D1,2022-04-13,1649808000,113.671875,114.25,113.375,113.8125,290180,0,1391471,1183645.0
74,-63,FVA,FVAM22,D1,2022-04-14,1649894400,113.8125,114.203125,113.171875,113.2734375,239649,0,943122,1225943.0
75,-62,FVA,FVAM22,D1,2022-04-17,1650153600,113.21875,113.2265625,113.109375,113.1171875,3932,0,12966,782520.0
76,-61,FVA,FVAM22,D1,2022-04-18,1650240000,113.1171875,113.359375,112.9453125,113.25,118471,0,489644,481911.0
77,-60,FVA,FVAM22,D1,2022-04-19,1650326400,113.25,113.3359375,112.5,112.5,207421,0,909149,470586.0
78,-59,FVA,FVAM22,D1,2022-04-20,1650412800,112.5078125,112.9375,112.4140625,112.8515625,205210,0,851988,750260.0
79,-58,FVA,FVAM22,D1,2022-04-21,1650499200,112.8515625,112.859375,112.1171875,112.2265625,252348,0,1057200,939446.0
80,-57,FVA,FVAM22,D1,2022-04-22,1650585600,112.234375,112.578125,111.984375,112.53125,257769,0,1036341,981843.0
81,-56,FVA,FVAM22,D1,2022-04-24,1650758400,112.5,112.59375,112.390625,112.578125,3793,0,13886,702476.0
82,-55,FVA,FVAM22,D1,2022-04-25,1650844800,112.578125,113.3203125,112.53125,112.9140625,256792,0,1045045,698424.0
83,-54,FVA,FVAM22,D1,2022-04-26,1650931200,112.9140625,113.5234375,112.6015625,113.4296875,235500,0,1012084,690338.0
84,-53,FVA,FVAM22,D1,2022-04-27,1651017600,113.4296875,113.59375,113.015625,113.1171875,251553,0,992192,1016440.0
85,-52,FVA,FVAM22,D1,2022-04-28,1651104000,113.1171875,113.3046875,112.6953125,112.984375,262946,0,1028678,1010985.0
86,-51,FVA,FVAM22,D1,2022-04-29,1651190400,112.984375,113.0234375,112.4140625,112.484375,287517,0,1201077,1073982.0
87,-50,FVA,FVAM22,D1,2022-05-01,1651363200,112.46875,112.53125,112.3984375,112.4375,3834,0,13729,747828.0
88,-49,FVA,FVAM22,D1,2022-05-02,1651449600,112.4375,112.625,112.1796875,112.21875,168070,0,689600,634802.0
89,-48,FVA,FVAM22,D1,2022-05-03,1651536000,112.2265625,112.5703125,112.078125,112.1484375,192276,0,843035,515455.0
90,-47,FVA,FVAM22,D1,2022-05-04,1651622400,112.15625,112.90625,111.984375,112.7578125,310431,0,1274654,935763.0
91,-46,FVA,FVAM22,D1,2022-05-05,1651708800,112.765625,112.953125,112.1171875,112.265625,270570,0,1073683,1063791.0
