a,z,ticker,symbol,tf,datetime,time,open,high,low,close,tick_volume,spread,real_volume,mean_volume
50,-57,MZL,MZLQ25,D1,2025-05-02,1746144000,49.7,50.04,49.12,49.44,0,0,308,187.0
51,-56,MZL,MZLQ25,D1,2025-05-05,1746403200,48.9,49.36,48.34,49.36,112,0,367,296.0
52,-55,MZL,MZLQ25,D1,2025-05-06,1746489600,48.84,48.92,47.96,47.96,332,2,503,393.0
53,-54,MZL,MZLQ25,D1,2025-05-07,1746576000,48.72,49.3,47.86,47.86,375,0,556,475.0
54,-53,MZL,MZLQ25,D1,2025-05-08,1746662400,47.54,48.1,47.48,47.92,250,2,372,477.0
55,-52,MZL,MZLQ25,D1,2025-05-09,1746748800,48.38,48.9,48.36,48.76,290,2,413,447.0
56,-51,MZL,MZLQ25,D1,2025-05-12,1747008000,49.36,50.56,49.2,50.52,367,0,592,459.0
57,-50,MZL,MZLQ25,D1,2025-05-13,1747094400,49.98,50.88,49.74,50.88,413,0,602,536.0
58,-49,MZL,MZLQ25,D1,2025-05-14,1747180800,51.7,52.04,51.22,52.04,387,2,574,589.0
59,-48,MZL,MZLQ25,D1,2025-05-15,1747267200,49.92,50.36,49.42,49.7,410,0,625,600.0
60,-47,MZL,MZLQ25,D1,2025-05-16,1747353600,48.38,48.8,47.9,48.54,402,2,576,592.0
61,-46,MZL,MZLQ25,D1,2025-05-19,1747612800,49.2,49.84,48.72,49.58,511,0,675,625.0
62,-45,MZL,MZLQ25,D1,2025-05-20,1747699200,49.36,49.52,49.2,49.46,348,2,508,586.0
63,-44,MZL,MZLQ25,D1,2025-05-21,1747785600,49.94,50.26,49.82,49.9,355,2,512,565.0
64,-43,MZL,MZLQ25,D1,2025-05-22,1747872000,48.58,49.12,48.36,49.06,408,0,596,539.0
65,-42,MZL,MZLQ25,D1,2025-05-23,1747958400,49.92,50.28,49.26,49.88,434,0,651,586.0
66,-41,MZL,MZLQ25,D1,2025-05-27,1748304000,49.24,50.36,49.24,49.96,441,0,670,639.0
67,-40,MZL,MZLQ25,D1,2025-05-28,1748390400,49.9,50.0,49.52,49.52,299,2,442,588.0
68,-39,MZL,MZLQ25,D1,2025-05-29,1748476800,49.1,49.52,48.1,48.54,261,2,373,495.0
