const,tf,datetime,time,open,high,low,close,tick_volume,spread,real_volume
WIN$N,M1,2025-10-27 14:22:00,1761574920,149615.0,149620.0,149595.0,149620.0,2808,5,9645
WIN$N,M1,2025-10-27 14:23:00,1761574980,149620.0,149630.0,149600.0,149620.0,3035,5,11655
WIN$N,M1,2025-10-27 14:24:00,1761575040,149625.0,149630.0,149595.0,149630.0,2611,5,10305
WIN$N,M1,2025-10-27 14:25:00,1761575100,149625.0,149645.0,149615.0,149625.0,3689,5,14386
WIN$N,M1,2025-10-27 14:26:00,1761575160,149625.0,149670.0,149620.0,149665.0,5403,5,19225
WIN$N,M1,2025-10-27 14:27:00,1761575220,149660.0,149660.0,149605.0,149615.0,4541,5,17211
WIN$N,M1,2025-10-27 14:28:00,1761575280,149620.0,149650.0,149610.0,149615.0,2851,5,11182
WIN$N,M1,2025-10-27 14:29:00,1761575340,149610.0,149610.0,149560.0,149600.0,7631,5,27888
WIN$N,M1,2025-10-27 14:30:00,1761575400,149605.0,149645.0,149600.0,149620.0,5027,5,19251
WIN$N,M1,2025-10-27 14:31:00,1761575460,149620.0,149630.0,149590.0,149605.0,2652,5,10413
WIN$N,M1,2025-10-27 14:32:00,1761575520,149605.0,149625.0,149595.0,149620.0,2112,5,7759
WIN$N,M1,2025-10-27 14:33:00,1761575580,149615.0,149645.0,149605.0,149625.0,3790,5,14476
WIN$N,M1,2025-10-27 14:34:00,1761575640,149625.0,149635.0,149610.0,149625.0,1248,5,3897
WIN$N,M1,2025-10-27 14:35:00,1761575700,149625.0,149650.0,149610.0,149625.0,4169,5,16296
WIN$N,M1,2025-10-27 14:36:00,1761575760,149630.0,149630.0,149585.0,149610.0,3700,5,13617
WIN$N,M1,2025-10-27 14:37:00,1761575820,149610.0,149620.0,149565.0,149565.0,3802,5,13317
WIN$N,M1,2025-10-27 14:38:00,1761575880,149565.0,149585.0,149545.0,149570.0,6405,5,24628
WIN$N,M1,2025-10-27 14:39:00,1761575940,149570.0,149605.0,149560.0,149600.0,3040,5,10354
WIN$N,M1,2025-10-27 14:40:00,1761576000,149595.0,149615.0,149580.0,149610.0,3259,5,12801
WIN$N,M1,2025-10-27 14:41:00,1761576060,149605.0,149610.0,149585.0,149600.0,1671,5,6236
WIN$N,M1,2025-10-27 14:42:00,1761576120,149600.0,149650.0,149585.0,149630.0,5535,5,20267
WIN$N,M1,2025-10-27 14:43:00,1761576180,149635.0,149640.0,149590.0,149610.0,3453,5,12821
WIN$N,M1,2025-10-27 14:44:00,1761576240,149610.0,149650.0,149605.0,149640.0,2761,5,10885
WIN$N,M1,2025-10-27 14:45:00,1761576300,149635.0,149665.0,149625.0,149660.0,3849,5,12571
WIN$N,M1,2025-10-27 14:46:00,1761576360,149660.0,149670.0,149625.0,149640.0,3930,5,14742
WIN$N,M1,2025-10-27 14:47:00,1761576420,149635.0,149655.0,149630.0,149635.0,1873,5,7995
WIN$N,M1,2025-10-27 14:48:00,1761576480,149635.0,149640.0,149610.0,149620.0,2793,5,9385
WIN$N,M1,2025-10-27 14:49:00,1761576540,149615.0,149645.0,149615.0,149625.0,1762,5,5874
WIN$N,M1,2025-10-27 14:50:00,1761576600,149625.0,149655.0,149605.0,149645.0,3722,5,13804
WIN$N,M1,2025-10-27 14:51:00,1761576660,149645.0,149665.0,149635.0,149640.0,2919,5,10453
WIN$N,M1,2025-10-27 14:52:00,1761576720,149645.0,149650.0,149585.0,149600.0,6297,5,22856
WIN$N,M1,2025-10-27 14:53:00,1761576780,149595.0,149605.0,149575.0,149585.0,2929,5,11126
WIN$N,M1,2025-10-27 14:54:00,1761576840,149590.0,149595.0,149570.0,149590.0,3393,5,13198
WIN$N,M1,2025-10-27 14:55:00,1761576900,149590.0,149615.0,149580.0,149615.0,3003,5,11159
WIN$N,M1,2025-10-27 14:56:00,1761576960,149610.0,149635.0,149590.0,149615.0,3867,5,13761
WIN$N,M1,2025-10-27 14:57:00,1761577020,149615.0,149625.0,149600.0,149615.0,1813,5,6522
WIN$N,M1,2025-10-27 14:58:00,1761577080,149615.0,149625.0,149590.0,149620.0,2064,5,7629
WIN$N,M1,2025-10-27 14:59:00,1761577140,149625.0,149630.0,149610.0,149625.0,1531,5,8236
WIN$N,M1,2025-10-27 15:00:00,1761577200,149620.0,149635.0,149590.0,149610.0,2150,5,7453
WIN$N,M1,2025-10-27 15:01:00,1761577260,149610.0,149615.0,149590.0,149595.0,1634,5,4879
WIN$N,M1,2025-10-27 15:02:00,1761577320,149595.0,149600.0,149535.0,149555.0,7456,5,25268
WIN$N,M1,2025-10-27 15:03:00,1761577380,149555.0,149565.0,149540.0,149560.0,3653,5,13762
WIN$N,M1,2025-10-27 15:04:00,1761577440,149560.0,149590.0,149550.0,149585.0,3555,5,13901
WIN$N,M1,2025-10-27 15:05:00,1761577500,149590.0,149605.0,149580.0,149595.0,2843,5,9932
WIN$N,M1,2025-10-27 15:06:00,1761577560,149590.0,149590.0,149555.0,149580.0,3375,5,12079
WIN$N,M1,2025-10-27 15:07:00,1761577620,149585.0,149590.0,149570.0,149575.0,1274,5,4620
WIN$N,M1,2025-10-27 15:08:00,1761577680,149580.0,149580.0,149555.0,149575.0,2056,5,7463
WIN$N,M1,2025-10-27 15:09:00,1761577740,149570.0,149575.0,149560.0,149570.0,1197,5,3878
WIN$N,M1,2025-10-27 15:10:00,1761577800,149570.0,149585.0,149565.0,149580.0,1552,5,4962
WIN$N,M1,2025-10-27 15:11:00,1761577860,149575.0,149595.0,149570.0,149580.0,1907,5,7189
WIN$N,M1,2025-10-27 15:12:00,1761577920,149580.0,149590.0,149565.0,149570.0,1396,5,4738
WIN$N,M1,2025-10-27 15:13:00,1761577980,149565.0,149575.0,149560.0,149570.0,1169,5,4219
WIN$N,M1,2025-10-27 15:14:00,1761578040,149575.0,149580.0,149560.0,149575.0,1111,5,3710
WIN$N,M1,2025-10-27 15:15:00,1761578100,149570.0,149610.0,149565.0,149600.0,4339,5,14538
WIN$N,M1,2025-10-27 15:16:00,1761578160,149600.0,149615.0,149580.0,149585.0,2981,5,10586
WIN$N,M1,2025-10-27 15:17:00,1761578220,149585.0,149595.0,149575.0,149585.0,1920,5,6887
WIN$N,M1,2025-10-27 15:18:00,1761578280,149585.0,149595.0,149565.0,149575.0,1943,5,7465
WIN$N,M1,2025-10-27 15:19:00,1761578340,149575.0,149575.0,149500.0,149510.0,13033,5,48994
WIN$N,M1,2025-10-27 15:20:00,1761578400,149505.0,149530.0,149495.0,149530.0,6304,5,25237
WIN$N,M1,2025-10-27 15:21:00,1761578460,149530.0,149535.0,149485.0,149500.0,5286,5,21103
WIN$N,M1,2025-10-27 15:22:00,1761578520,149495.0,149525.0,149485.0,149505.0,3916,5,15540
WIN$N,M1,2025-10-27 15:23:00,1761578580,149505.0,149530.0,149490.0,149515.0,2803,5,11642
WIN$N,M1,2025-10-27 15:24:00,1761578640,149510.0,149530.0,149500.0,149515.0,2217,5,9414
WIN$N,M1,2025-10-27 15:25:00,1761578700,149515.0,149530.0,149495.0,149520.0,2681,5,10653
WIN$N,M1,2025-10-27 15:26:00,1761578760,149515.0,149535.0,149505.0,149515.0,2130,5,8412
WIN$N,M1,2025-10-27 15:27:00,1761578820,149510.0,149530.0,149505.0,149515.0,1735,5,6315
WIN$N,M1,2025-10-27 15:28:00,1761578880,149510.0,149525.0,149505.0,149520.0,1236,5,4690
WIN$N,M1,2025-10-27 15:29:00,1761578940,149515.0,149520.0,149475.0,149500.0,4669,5,16417
WIN$N,M1,2025-10-27 15:30:00,1761579000,149500.0,149515.0,149495.0,149495.0,2911,5,10145
WIN$N,M1,2025-10-27 15:31:00,1761579060,149500.0,149510.0,149485.0,149490.0,1851,5,7743
WIN$N,M1,2025-10-27 15:32:00,1761579120,149485.0,149500.0,149475.0,149495.0,2611,5,9881
WIN$N,M1,2025-10-27 15:33:00,1761579180,149490.0,149500.0,149480.0,149500.0,1567,5,6213
WIN$N,M1,2025-10-27 15:34:00,1761579240,149500.0,149510.0,149480.0,149490.0,2304,5,8857
WIN$N,M1,2025-10-27 15:35:00,1761579300,149490.0,149505.0,149475.0,149500.0,1976,5,6794
WIN$N,M1,2025-10-27 15:36:00,1761579360,149500.0,149515.0,149490.0,149510.0,1928,5,6983
WIN$N,M1,2025-10-27 15:37:00,1761579420,149515.0,149515.0,149490.0,149500.0,1145,5,4299
WIN$N,M1,2025-10-27 15:38:00,1761579480,149500.0,149525.0,149490.0,149515.0,2984,5,10266
WIN$N,M1,2025-10-27 15:39:00,1761579540,149510.0,149525.0,149495.0,149520.0,1904,5,7372
WIN$N,M1,2025-10-27 15:40:00,1761579600,149520.0,149545.0,149500.0,149535.0,5999,5,22235
WIN$N,M1,2025-10-27 15:41:00,1761579660,149535.0,149540.0,149520.0,149520.0,1769,5,6296
WIN$N,M1,2025-10-27 15:42:00,1761579720,149515.0,149555.0,149510.0,149540.0,4051,5,14983
WIN$N,M1,2025-10-27 15:43:00,1761579780,149540.0,149550.0,149535.0,149545.0,1537,5,5853
WIN$N,M1,2025-10-27 15:44:00,1761579840,149545.0,149550.0,149530.0,149530.0,1749,5,5715
WIN$N,M1,2025-10-27 15:45:00,1761579900,149530.0,149560.0,149530.0,149555.0,3295,5,12266
WIN$N,M1,2025-10-27 15:46:00,1761579960,149555.0,149605.0,149550.0,149595.0,7049,5,22182
WIN$N,M1,2025-10-27 15:47:00,1761580020,149600.0,149605.0,149570.0,149590.0,5294,5,19795
WIN$N,M1,2025-10-27 15:48:00,1761580080,149590.0,149610.0,149585.0,149605.0,3670,5,14802
WIN$N,M1,2025-10-27 15:49:00,1761580140,149600.0,149620.0,149595.0,149600.0,4012,5,12865
WIN$N,M1,2025-10-27 15:50:00,1761580200,149595.0,149625.0,149595.0,149615.0,3692,5,14596
WIN$N,M1,2025-10-27 15:51:00,1761580260,149615.0,149615.0,149580.0,149600.0,3643,5,13220
WIN$N,M1,2025-10-27 15:52:00,1761580320,149595.0,149610.0,149580.0,149595.0,2072,5,7895
WIN$N,M1,2025-10-27 15:53:00,1761580380,149590.0,149600.0,149570.0,149580.0,2176,5,7977
WIN$N,M1,2025-10-27 15:54:00,1761580440,149575.0,149595.0,149570.0,149590.0,1606,5,6025
WIN$N,M1,2025-10-27 15:55:00,1761580500,149590.0,149600.0,149570.0,149575.0,2075,5,7834
WIN$N,M1,2025-10-27 15:56:00,1761580560,149575.0,149615.0,149575.0,149595.0,2252,5,7969
WIN$N,M1,2025-10-27 15:57:00,1761580620,149600.0,149605.0,149580.0,149585.0,1294,5,4193
WIN$N,M1,2025-10-27 15:58:00,1761580680,149585.0,149615.0,149585.0,149610.0,2100,5,8178
WIN$N,M1,2025-10-27 15:59:00,1761580740,149610.0,149625.0,149590.0,149595.0,3991,5,14801
WIN$N,M1,2025-10-27 16:00:00,1761580800,149600.0,149615.0,149585.0,149600.0,2753,5,12753
WIN$N,M1,2025-10-27 16:01:00,1761580860,149605.0,149625.0,149600.0,149605.0,2359,5,9165
WIN$N,M1,2025-10-27 16:02:00,1761580920,149610.0,149615.0,149590.0,149600.0,1157,5,4008
WIN$N,M1,2025-10-27 16:03:00,1761580980,149595.0,149605.0,149570.0,149575.0,2930,5,9409
WIN$N,M1,2025-10-27 16:04:00,1761581040,149570.0,149585.0,149555.0,149560.0,4042,5,15135
WIN$N,M1,2025-10-27 16:05:00,1761581100,149560.0,149570.0,149540.0,149545.0,4225,5,16760
WIN$N,M1,2025-10-27 16:06:00,1761581160,149545.0,149565.0,149545.0,149550.0,1889,5,6940
WIN$N,M1,2025-10-27 16:07:00,1761581220,149555.0,149560.0,149540.0,149550.0,1396,5,5271
WIN$N,M1,2025-10-27 16:08:00,1761581280,149545.0,149570.0,149545.0,149570.0,1976,5,7956
WIN$N,M1,2025-10-27 16:09:00,1761581340,149565.0,149570.0,149515.0,149565.0,6535,5,25643
WIN$N,M1,2025-10-27 16:10:00,1761581400,149565.0,149600.0,149555.0,149575.0,5980,5,22145
WIN$N,M1,2025-10-27 16:11:00,1761581460,149570.0,149600.0,149570.0,149590.0,1805,5,7374
WIN$N,M1,2025-10-27 16:12:00,1761581520,149590.0,149605.0,149580.0,149590.0,1960,5,7479
WIN$N,M1,2025-10-27 16:13:00,1761581580,149585.0,149600.0,149585.0,149595.0,959,5,3501
WIN$N,M1,2025-10-27 16:14:00,1761581640,149595.0,149605.0,149585.0,149600.0,1339,5,4558
WIN$N,M1,2025-10-27 16:15:00,1761581700,149600.0,149600.0,149575.0,149590.0,2023,5,7377
WIN$N,M1,2025-10-27 16:16:00,1761581760,149585.0,149605.0,149575.0,149575.0,1625,5,5730
WIN$N,M1,2025-10-27 16:17:00,1761581820,149580.0,149585.0,149565.0,149570.0,1500,5,5941
WIN$N,M1,2025-10-27 16:18:00,1761581880,149565.0,149570.0,149525.0,149550.0,5272,5,20131
WIN$N,M1,2025-10-27 16:19:00,1761581940,149550.0,149565.0,149535.0,149545.0,1859,5,6864
WIN$N,M1,2025-10-27 16:20:00,1761582000,149545.0,149590.0,149540.0,149555.0,3958,5,15244
WIN$N,M1,2025-10-27 16:21:00,1761582060,149555.0,149560.0,149525.0,149530.0,3121,5,11542
WIN$N,M1,2025-10-27 16:22:00,1761582120,149535.0,149555.0,149525.0,149550.0,2541,5,10207
WIN$N,M1,2025-10-27 16:23:00,1761582180,149550.0,149560.0,149530.0,149535.0,1566,5,6093
WIN$N,M1,2025-10-27 16:24:00,1761582240,149530.0,149555.0,149530.0,149545.0,1520,5,6491
WIN$N,M1,2025-10-27 16:25:00,1761582300,149550.0,149565.0,149540.0,149555.0,2044,5,7781
WIN$N,M1,2025-10-27 16:26:00,1761582360,149560.0,149565.0,149540.0,149550.0,1023,5,3672
WIN$N,M1,2025-10-27 16:27:00,1761582420,149550.0,149555.0,149535.0,149540.0,1218,5,4727
WIN$N,M1,2025-10-27 16:28:00,1761582480,149545.0,149560.0,149535.0,149555.0,889,5,3230
WIN$N,M1,2025-10-27 16:29:00,1761582540,149555.0,149560.0,149540.0,149550.0,1023,5,3381
WIN$N,M1,2025-10-27 16:30:00,1761582600,149550.0,149565.0,149535.0,149540.0,2616,5,9498
WIN$N,M1,2025-10-27 16:31:00,1761582660,149540.0,149575.0,149540.0,149560.0,2461,5,9242
WIN$N,M1,2025-10-27 16:32:00,1761582720,149555.0,149575.0,149545.0,149545.0,2065,5,7971
WIN$N,M1,2025-10-27 16:33:00,1761582780,149545.0,149555.0,149535.0,149545.0,1615,5,5735
WIN$N,M1,2025-10-27 16:34:00,1761582840,149545.0,149575.0,149535.0,149570.0,2678,5,11326
WIN$N,M1,2025-10-27 16:35:00,1761582900,149565.0,149600.0,149560.0,149585.0,4650,5,16253
WIN$N,M1,2025-10-27 16:36:00,1761582960,149585.0,149590.0,149570.0,149585.0,2114,5,8252
WIN$N,M1,2025-10-27 16:37:00,1761583020,149585.0,149660.0,149585.0,149640.0,11736,5,39217
WIN$N,M1,2025-10-27 16:38:00,1761583080,149635.0,149665.0,149625.0,149635.0,4589,5,20169
WIN$N,M1,2025-10-27 16:39:00,1761583140,149630.0,149650.0,149625.0,149640.0,1942,5,6919
WIN$N,M1,2025-10-27 16:40:00,1761583200,149645.0,149720.0,149635.0,149675.0,13574,5,47342
WIN$N,M1,2025-10-27 16:41:00,1761583260,149675.0,149685.0,149660.0,149660.0,3129,5,11604
WIN$N,M1,2025-10-27 16:42:00,1761583320,149660.0,149680.0,149655.0,149665.0,2066,5,7435
WIN$N,M1,2025-10-27 16:43:00,1761583380,149665.0,149700.0,149660.0,149680.0,2552,5,9465
WIN$N,M1,2025-10-27 16:44:00,1761583440,149680.0,149730.0,149680.0,149715.0,6496,5,25621
WIN$N,M1,2025-10-27 16:45:00,1761583500,149715.0,149745.0,149700.0,149740.0,4260,5,15828
WIN$N,M1,2025-10-27 16:46:00,1761583560,149740.0,149740.0,149705.0,149720.0,2791,5,9908
WIN$N,M1,2025-10-27 16:47:00,1761583620,149725.0,149745.0,149720.0,149725.0,2560,5,9971
WIN$N,M1,2025-10-27 16:48:00,1761583680,149725.0,149730.0,149705.0,149715.0,2752,5,10487
WIN$N,M1,2025-10-27 16:49:00,1761583740,149715.0,149720.0,149695.0,149700.0,3024,5,11316
WIN$N,M1,2025-10-27 16:50:00,1761583800,149705.0,149760.0,149705.0,149730.0,6797,5,23816
WIN$N,M1,2025-10-27 16:51:00,1761583860,149730.0,149760.0,149725.0,149755.0,4060,5,16771
WIN$N,M1,2025-10-27 16:52:00,1761583920,149750.0,149755.0,149725.0,149735.0,3259,5,12124
WIN$N,M1,2025-10-27 16:53:00,1761583980,149735.0,149740.0,149715.0,149725.0,2364,5,8308
WIN$N,M1,2025-10-27 16:54:00,1761584040,149725.0,149740.0,149720.0,149720.0,1894,5,6703
WIN$N,M1,2025-10-27 16:55:00,1761584100,149725.0,149750.0,149705.0,149715.0,4892,5,19729
WIN$N,M1,2025-10-27 16:56:00,1761584160,149710.0,149740.0,149710.0,149730.0,2293,5,9814
WIN$N,M1,2025-10-27 16:57:00,1761584220,149730.0,149740.0,149720.0,149730.0,1071,5,4043
WIN$N,M1,2025-10-27 16:58:00,1761584280,149730.0,149775.0,149725.0,149755.0,5573,5,21171
WIN$N,M1,2025-10-27 16:59:00,1761584340,149755.0,149775.0,149740.0,149755.0,4646,5,19488
WIN$N,M1,2025-10-27 17:00:00,1761584400,149755.0,149800.0,149750.0,149775.0,9274,5,33959
WIN$N,M1,2025-10-27 17:01:00,1761584460,149780.0,149820.0,149765.0,149795.0,5950,5,23058
WIN$N,M1,2025-10-27 17:02:00,1761584520,149795.0,149815.0,149780.0,149785.0,3078,5,10842
WIN$N,M1,2025-10-27 17:03:00,1761584580,149790.0,149790.0,149760.0,149765.0,3742,5,12974
WIN$N,M1,2025-10-27 17:04:00,1761584640,149765.0,149795.0,149760.0,149760.0,2214,5,7910
WIN$N,M1,2025-10-27 17:05:00,1761584700,149760.0,149770.0,149740.0,149765.0,3657,5,11817
WIN$N,M1,2025-10-27 17:06:00,1761584760,149765.0,149780.0,149750.0,149755.0,2184,5,9401
WIN$N,M1,2025-10-27 17:07:00,1761584820,149755.0,149765.0,149745.0,149760.0,1547,5,4860
WIN$N,M1,2025-10-27 17:08:00,1761584880,149765.0,149770.0,149745.0,149750.0,1568,5,5121
WIN$N,M1,2025-10-27 17:09:00,1761584940,149750.0,149765.0,149740.0,149765.0,2037,5,7336
WIN$N,M1,2025-10-27 17:10:00,1761585000,149760.0,149775.0,149745.0,149750.0,2052,5,7960
WIN$N,M1,2025-10-27 17:11:00,1761585060,149750.0,149760.0,149720.0,149725.0,3253,5,10768
WIN$N,M1,2025-10-27 17:12:00,1761585120,149725.0,149740.0,149720.0,149740.0,2983,5,9907
WIN$N,M1,2025-10-27 17:13:00,1761585180,149740.0,149740.0,149680.0,149690.0,6368,5,23968
WIN$N,M1,2025-10-27 17:14:00,1761585240,149695.0,149705.0,149690.0,149700.0,2050,5,7077
WIN$N,M1,2025-10-27 17:15:00,1761585300,149700.0,149730.0,149695.0,149725.0,3120,5,12566
WIN$N,M1,2025-10-27 17:16:00,1761585360,149725.0,149740.0,149695.0,149695.0,2542,5,8162
WIN$N,M1,2025-10-27 17:17:00,1761585420,149695.0,149710.0,149685.0,149690.0,1546,5,5605
WIN$N,M1,2025-10-27 17:18:00,1761585480,149690.0,149710.0,149685.0,149695.0,1133,5,3562
WIN$N,M1,2025-10-27 17:19:00,1761585540,149695.0,149695.0,149670.0,149685.0,3171,5,9848
WIN$N,M1,2025-10-27 17:20:00,1761585600,149680.0,149695.0,149665.0,149670.0,2215,5,7866
WIN$N,M1,2025-10-27 17:21:00,1761585660,149670.0,149690.0,149665.0,149675.0,1799,5,6672
WIN$N,M1,2025-10-27 17:22:00,1761585720,149675.0,149695.0,149670.0,149685.0,1333,5,4105
WIN$N,M1,2025-10-27 17:23:00,1761585780,149685.0,149690.0,149670.0,149685.0,928,5,4167
WIN$N,M1,2025-10-27 17:24:00,1761585840,149685.0,149695.0,149675.0,149690.0,730,5,2533
WIN$N,M1,2025-10-27 17:25:00,1761585900,149685.0,149695.0,149675.0,149685.0,715,5,2950
WIN$N,M1,2025-10-27 17:26:00,1761585960,149680.0,149690.0,149675.0,149680.0,854,5,2230
WIN$N,M1,2025-10-27 17:27:00,1761586020,149680.0,149730.0,149675.0,149700.0,4997,5,20326
WIN$N,M1,2025-10-27 17:28:00,1761586080,149700.0,149730.0,149700.0,149725.0,2160,5,8822
WIN$N,M1,2025-10-27 17:29:00,1761586140,149720.0,149740.0,149715.0,149730.0,2045,5,7499
WIN$N,M1,2025-10-27 17:30:00,1761586200,149730.0,149760.0,149730.0,149755.0,5006,5,14920
WIN$N,M1,2025-10-27 17:31:00,1761586260,149760.0,149780.0,149750.0,149770.0,2683,5,9295
WIN$N,M1,2025-10-27 17:32:00,1761586320,149770.0,149790.0,149770.0,149770.0,1964,5,6412
WIN$N,M1,2025-10-27 17:33:00,1761586380,149770.0,149780.0,149755.0,149760.0,1297,5,4655
WIN$N,M1,2025-10-27 17:34:00,1761586440,149765.0,149775.0,149740.0,149745.0,1501,5,5060
WIN$N,M1,2025-10-27 17:35:00,1761586500,149745.0,149765.0,149740.0,149750.0,1186,5,4383
WIN$N,M1,2025-10-27 17:36:00,1761586560,149750.0,149760.0,149745.0,149750.0,443,5,1441
WIN$N,M1,2025-10-27 17:37:00,1761586620,149750.0,149755.0,149735.0,149750.0,1163,5,3605
WIN$N,M1,2025-10-27 17:38:00,1761586680,149745.0,149750.0,149740.0,149740.0,488,5,1552
WIN$N,M1,2025-10-27 17:39:00,1761586740,149740.0,149775.0,149740.0,149770.0,1904,5,7182
WIN$N,M1,2025-10-27 17:40:00,1761586800,149770.0,149780.0,149760.0,149765.0,1154,5,3589
WIN$N,M1,2025-10-27 17:41:00,1761586860,149770.0,149775.0,149755.0,149765.0,1013,5,3338
WIN$N,M1,2025-10-27 17:42:00,1761586920,149770.0,149770.0,149750.0,149755.0,735,5,2302
WIN$N,M1,2025-10-27 17:43:00,1761586980,149755.0,149765.0,149745.0,149755.0,962,5,3669
WIN$N,M1,2025-10-27 17:44:00,1761587040,149755.0,149765.0,149750.0,149760.0,533,5,1585
WIN$N,M1,2025-10-27 17:45:00,1761587100,149760.0,149770.0,149750.0,149755.0,612,5,1566
WIN$N,M1,2025-10-27 17:46:00,1761587160,149760.0,149770.0,149750.0,149750.0,898,5,2825
WIN$N,M1,2025-10-27 17:47:00,1761587220,149755.0,149760.0,149735.0,149750.0,1539,5,4874
WIN$N,M1,2025-10-27 17:48:00,1761587280,149745.0,149765.0,149745.0,149750.0,886,5,3463
WIN$N,M1,2025-10-27 17:49:00,1761587340,149755.0,149765.0,149750.0,149760.0,933,5,2652
WIN$N,M1,2025-10-27 17:50:00,1761587400,149760.0,149770.0,149750.0,149760.0,1193,5,3618
WIN$N,M1,2025-10-27 17:51:00,1761587460,149755.0,149765.0,149750.0,149765.0,402,5,1222
WIN$N,M1,2025-10-27 17:52:00,1761587520,149760.0,149770.0,149760.0,149770.0,931,5,2715
WIN$N,M1,2025-10-27 17:53:00,1761587580,149765.0,149770.0,149745.0,149755.0,1020,5,3420
WIN$N,M1,2025-10-27 17:54:00,1761587640,149755.0,149760.0,149740.0,149755.0,931,5,2975
WIN$N,M1,2025-10-27 17:55:00,1761587700,149750.0,149760.0,149745.0,149745.0,752,5,1936
WIN$N,M1,2025-10-27 17:56:00,1761587760,149750.0,149750.0,149740.0,149745.0,602,5,1563
WIN$N,M1,2025-10-27 17:57:00,1761587820,149740.0,149765.0,149740.0,149750.0,801,5,2111
WIN$N,M1,2025-10-27 17:58:00,1761587880,149755.0,149760.0,149740.0,149745.0,710,5,1996
WIN$N,M1,2025-10-27 17:59:00,1761587940,149745.0,149755.0,149735.0,149740.0,1504,5,4168
WIN$N,M1,2025-10-27 18:00:00,1761588000,149740.0,149745.0,149710.0,149735.0,3377,5,7773
WIN$N,M1,2025-10-27 18:01:00,1761588060,149740.0,149745.0,149720.0,149725.0,1353,5,2441
WIN$N,M1,2025-10-27 18:02:00,1761588120,149730.0,149740.0,149710.0,149720.0,1432,5,2626
WIN$N,M1,2025-10-27 18:03:00,1761588180,149725.0,149740.0,149720.0,149740.0,1151,5,2339
WIN$N,M1,2025-10-27 18:04:00,1761588240,149740.0,149740.0,149725.0,149735.0,511,5,1251
WIN$N,M1,2025-10-27 18:05:00,1761588300,149740.0,149810.0,149735.0,149810.0,5140,5,14157
WIN$N,M1,2025-10-27 18:06:00,1761588360,149810.0,149820.0,149780.0,149790.0,2772,5,6427
WIN$N,M1,2025-10-27 18:07:00,1761588420,149790.0,149800.0,149785.0,149785.0,785,5,1551
WIN$N,M1,2025-10-27 18:08:00,1761588480,149785.0,149795.0,149780.0,149790.0,735,5,1872
WIN$N,M1,2025-10-27 18:09:00,1761588540,149785.0,149790.0,149780.0,149790.0,509,5,1159
WIN$N,M1,2025-10-27 18:10:00,1761588600,149785.0,149795.0,149775.0,149795.0,1324,5,3463
WIN$N,M1,2025-10-27 18:11:00,1761588660,149795.0,149795.0,149755.0,149770.0,1936,5,5209
WIN$N,M1,2025-10-27 18:12:00,1761588720,149775.0,149780.0,149765.0,149765.0,758,5,1684
WIN$N,M1,2025-10-27 18:13:00,1761588780,149765.0,149780.0,149740.0,149760.0,1804,5,5221
WIN$N,M1,2025-10-27 18:14:00,1761588840,149755.0,149780.0,149745.0,149755.0,3256,5,8526
WIN$N,M1,2025-10-27 18:15:00,1761588900,149760.0,149865.0,149750.0,149840.0,7154,5,17982
WIN$N,M1,2025-10-27 18:16:00,1761588960,149845.0,149885.0,149830.0,149855.0,3024,5,7900
WIN$N,M1,2025-10-27 18:17:00,1761589020,149855.0,149875.0,149850.0,149870.0,1015,5,2359
WIN$N,M1,2025-10-27 18:18:00,1761589080,149870.0,149870.0,149840.0,149840.0,960,5,2382
WIN$N,M1,2025-10-27 18:19:00,1761589140,149845.0,149855.0,149790.0,149830.0,3306,5,8669
WIN$N,M1,2025-10-27 18:20:00,1761589200,149830.0,149865.0,149825.0,149850.0,1649,5,3414
WIN$N,M1,2025-10-27 18:21:00,1761589260,149850.0,149880.0,149850.0,149880.0,817,5,1719
WIN$N,M1,2025-10-27 18:22:00,1761589320,149870.0,149900.0,149850.0,149855.0,1359,5,3428
WIN$N,M1,2025-10-27 18:23:00,1761589380,149850.0,149880.0,149845.0,149845.0,1691,5,2947
WIN$N,M1,2025-10-27 18:24:00,1761589440,149845.0,149865.0,149790.0,149790.0,1289,5,21070
WIN$N,M1,2025-10-28 09:00:00,1761642000,149520.0,149650.0,149495.0,149580.0,14762,5,62230
WIN$N,M1,2025-10-28 09:01:00,1761642060,149585.0,149610.0,149360.0,149500.0,45803,5,112017
WIN$N,M1,2025-10-28 09:02:00,1761642120,149500.0,149510.0,149315.0,149435.0,34395,5,87592
WIN$N,M1,2025-10-28 09:03:00,1761642180,149435.0,149535.0,149355.0,149485.0,22255,5,57716
WIN$N,M1,2025-10-28 09:04:00,1761642240,149485.0,149510.0,149375.0,149410.0,15628,5,39537
WIN$N,M1,2025-10-28 09:05:00,1761642300,149415.0,149510.0,149355.0,149370.0,19831,5,56780
WIN$N,M1,2025-10-28 09:06:00,1761642360,149365.0,149390.0,149280.0,149330.0,22908,5,68383
WIN$N,M1,2025-10-28 09:07:00,1761642420,149325.0,149345.0,149240.0,149275.0,15552,5,52254
WIN$N,M1,2025-10-28 09:08:00,1761642480,149280.0,149295.0,149185.0,149190.0,12759,5,40365
WIN$N,M1,2025-10-28 09:09:00,1761642540,149185.0,149230.0,149135.0,149165.0,21648,5,72201
WIN$N,M1,2025-10-28 09:10:00,1761642600,149160.0,149165.0,149065.0,149085.0,19139,5,67067
